;Booking_ID;number of adults;number of children;number of weekend nights;number of week nights;type of meal;car parking space;room type;lead time;market segment type;repeated;P-C;P-not-C;average price;special requests;booking status;date;day;month;year
35455;INN35456;1;0;0;1;Not Selected;0;Room_Type 1;1;Offline;0;0;0;106.4;0;0;2018-07-06;6;7;2018
35456;INN35457;2;0;1;1;Meal Plan 1;0;Room_Type 2;31;Online;0;0;0;81.9;0;0;2018-03-14;14;3;2018
35457;INN35458;2;0;2;1;Meal Plan 1;0;Room_Type 1;221;Offline;0;0;0;65.0;0;0;2017-10-17;17;10;2017
35458;INN35459;2;2;2;1;Meal Plan 1;0;Room_Type 6;54;Online;0;0;0;177.3;0;1;2018-04-16;16;4;2018
35459;INN35460;1;0;0;3;Meal Plan 1;0;Room_Type 1;25;Online;0;0;0;133.0;0;1;2018-10-19;19;10;2018
35460;INN35461;2;0;1;2;Meal Plan 1;0;Room_Type 4;54;Offline;0;0;0;69.0;0;0;2017-11-16;16;11;2017
35461;INN35462;1;0;0;2;Meal Plan 2;0;Room_Type 1;320;Offline;0;0;0;90.0;0;0;2018-08-18;18;8;2018
35462;INN35463;2;0;0;2;Not Selected;0;Room_Type 1;54;Online;0;0;0;88.0;1;0;2018-11-04;4;11;2018
35463;INN35464;2;0;2;2;Meal Plan 1;0;Room_Type 1;94;Offline;0;0;0;58.0;0;0;2018-03-12;12;3;2018
35464;INN35465;2;0;0;2;Meal Plan 1;0;Room_Type 1;48;Offline;0;0;0;130.0;0;0;2018-09-14;14;9;2018
35465;INN35466;2;0;0;3;Meal Plan 1;0;Room_Type 2;40;Online;0;0;0;77.55;1;0;2018-01-14;14;1;2018
35466;INN35467;3;0;2;3;Meal Plan 1;0;Room_Type 4;237;Online;0;0;0;104.55;0;0;2018-12-15;15;12;2018
35467;INN35468;1;0;0;2;Meal Plan 1;0;Room_Type 1;4;Online;0;0;0;1.0;0;0;2018-02-23;23;2;2018
35468;INN35469;1;0;1;1;Meal Plan 2;0;Room_Type 1;301;Offline;0;0;0;90.0;0;0;2018-07-30;30;7;2018
35469;INN35470;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Complementary;0;0;0;0.0;0;0;2017-09-08;8;9;2017
35470;INN35471;2;0;0;3;Meal Plan 1;0;Room_Type 1;94;Online;0;0;0;76.5;1;1;2017-07-14;14;7;2017
35471;INN35472;2;0;1;0;Meal Plan 1;0;Room_Type 1;84;Online;0;0;0;117.9;1;0;2018-08-15;15;8;2018
35472;INN35473;1;0;0;0;Meal Plan 1;0;Room_Type 1;7;Online;0;0;0;0.0;0;0;2018-02-15;15;2;2018
35473;INN35474;2;0;0;2;Not Selected;0;Room_Type 1;20;Online;0;0;0;79.0;0;1;2018-02-12;12;2;2018
35474;INN35475;2;0;0;2;Meal Plan 1;0;Room_Type 1;59;Online;0;0;0;126.9;0;1;2018-05-13;13;5;2018
35475;INN35476;2;0;0;1;Not Selected;1;Room_Type 1;58;Online;0;0;0;88.2;2;0;2018-12-09;9;12;2018
35476;INN35477;3;0;1;2;Meal Plan 1;0;Room_Type 1;57;Offline;0;0;0;105.0;1;0;2018-11-11;11;11;2018
35477;INN35478;2;0;0;1;Meal Plan 1;1;Room_Type 5;1;Offline;0;0;0;119.0;1;0;2018-10-28;28;10;2018
35478;INN35479;2;0;0;1;Meal Plan 1;0;Room_Type 1;105;Offline;0;0;0;75.0;0;1;2018-04-06;6;4;2018
35479;INN35480;2;0;2;2;Meal Plan 1;0;Room_Type 4;71;Online;0;0;0;132.6;0;1;2018-05-01;1;5;2018
35480;INN35481;1;0;0;2;Meal Plan 2;0;Room_Type 4;80;Offline;0;0;0;108.0;0;0;2017-10-09;9;10;2017
35482;INN35483;2;0;2;4;Meal Plan 1;0;Room_Type 1;7;Online;0;0;0;111.4;1;0;2018-11-06;6;11;2018
35483;INN35484;1;0;0;1;Meal Plan 2;0;Room_Type 4;55;Offline;0;0;0;92.0;0;0;2018-04-06;6;4;2018
35484;INN35485;2;0;2;1;Meal Plan 1;0;Room_Type 1;11;Online;0;0;0;119.67;1;0;2018-03-19;19;3;2018
35485;INN35486;2;2;1;0;Meal Plan 1;0;Room_Type 6;56;Online;0;0;0;156.6;1;0;2018-12-19;19;12;2018
35486;INN35487;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;Offline;0;0;0;101.5;0;0;2017-09-18;18;9;2017
35487;INN35488;2;0;0;2;Meal Plan 1;0;Room_Type 1;9;Online;0;0;0;160.0;1;0;2018-10-04;4;10;2018
35488;INN35489;2;0;2;0;Meal Plan 2;0;Room_Type 1;386;Offline;0;0;0;115.0;1;1;2018-10-23;23;10;2018
35489;INN35490;2;0;0;1;Meal Plan 1;0;Room_Type 2;202;Online;0;0;0;86.75;0;1;2018-07-21;21;7;2018
35490;INN35491;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;Offline;0;0;0;109.0;0;0;2017-09-18;18;9;2017
35491;INN35492;2;0;1;2;Meal Plan 1;0;Room_Type 1;91;Offline;0;0;0;80.0;0;1;2018-04-04;4;4;2018
35492;INN35493;2;0;2;5;Meal Plan 1;0;Room_Type 1;41;Offline;0;0;0;69.29;0;0;2018-12-27;27;12;2018
35493;INN35494;2;0;0;5;Meal Plan 1;0;Room_Type 1;140;Offline;0;0;0;70.0;0;0;2017-12-29;29;12;2017
35494;INN35495;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;Offline;0;0;0;145.0;0;0;2017-10-20;20;10;2017
35495;INN35496;2;0;2;3;Not Selected;0;Room_Type 1;39;Online;0;0;0;100.62;0;0;2018-08-28;28;8;2018
35496;INN35497;2;0;2;1;Not Selected;0;Room_Type 1;133;Online;0;0;0;108.0;0;1;2018-10-02;2;10;2018
35497;INN35498;2;0;1;0;Meal Plan 1;0;Room_Type 1;141;Offline;0;0;0;90.0;0;1;2017-09-20;20;9;2017
35498;INN35499;3;0;0;3;Meal Plan 2;0;Room_Type 1;8;Offline;0;0;0;156.5;4;0;2017-09-01;1;9;2017
35499;INN35500;2;1;0;3;Meal Plan 1;1;Room_Type 1;8;Online;0;0;0;140.0;3;0;2017-09-03;3;9;2017
35500;INN35501;3;0;0;3;Meal Plan 1;0;Room_Type 4;198;Online;0;0;0;159.3;1;1;2018-09-22;22;9;2018
35501;INN35502;2;0;2;1;Meal Plan 1;0;Room_Type 4;64;Online;0;0;0;143.4;1;1;2018-08-27;27;8;2018
35502;INN35503;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Corporate;0;0;0;95.0;0;0;2018-06-15;15;6;2018
35503;INN35504;2;1;2;2;Meal Plan 1;0;Room_Type 1;64;Online;0;0;0;121.5;0;1;2018-07-24;24;7;2018
35504;INN35505;2;0;1;1;Meal Plan 1;0;Room_Type 2;19;Online;0;0;0;86.75;1;0;2017-12-26;26;12;2017
35505;INN35506;2;0;0;4;Meal Plan 1;0;Room_Type 2;215;Online;0;0;0;67.26;0;1;2018-11-30;30;11;2018
35506;INN35507;2;0;2;2;Meal Plan 1;0;Room_Type 1;125;Online;0;0;0;105.3;2;0;2018-08-20;20;8;2018
35507;INN35508;2;0;0;1;Not Selected;0;Room_Type 1;83;Online;0;0;0;112.59;2;0;2018-09-28;28;9;2018
35508;INN35509;1;0;2;1;Meal Plan 1;0;Room_Type 1;72;Online;0;0;0;76.5;0;1;2018-04-03;3;4;2018
35509;INN35510;2;0;1;2;Meal Plan 1;0;Room_Type 1;2;Offline;0;0;0;65.0;0;0;2017-10-02;2;10;2017
35510;INN35511;2;0;0;1;Meal Plan 1;0;Room_Type 4;0;Online;0;0;0;106.0;0;0;2018-02-13;13;2;2018
35511;INN35512;1;0;0;1;Meal Plan 1;0;Room_Type 1;12;Corporate;0;0;0;65.0;0;0;2017-10-07;7;10;2017
35512;INN35513;2;0;1;3;Meal Plan 1;0;Room_Type 4;50;Online;0;0;0;122.0;1;0;2018-10-31;31;10;2018
35513;INN35514;2;0;0;3;Not Selected;0;Room_Type 1;32;Online;0;0;0;109.0;1;0;2018-10-27;27;10;2018
35514;INN35515;1;0;0;3;Meal Plan 1;0;Room_Type 4;1;Online;0;0;0;157.85;1;0;2018-09-29;29;9;2018
35515;INN35516;2;0;2;4;Meal Plan 1;0;Room_Type 1;115;Online;0;0;0;119.85;1;0;2018-06-11;11;6;2018
35516;INN35517;2;0;0;4;Meal Plan 1;0;Room_Type 1;323;Offline;0;0;0;70.0;0;1;2018-05-17;17;5;2018
35517;INN35518;1;0;0;1;Meal Plan 1;0;Room_Type 1;14;Corporate;1;1;5;65.0;0;0;2018-06-15;15;6;2018
35518;INN35519;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;Corporate;0;0;0;84.0;1;0;2018-12-13;13;12;2018
35519;INN35520;2;0;0;1;Not Selected;0;Room_Type 1;1;Online;0;0;0;85.0;0;0;2017-12-10;10;12;2017
35520;INN35521;2;1;0;4;Meal Plan 1;0;Room_Type 1;133;Online;0;0;0;100.3;1;1;2018-12-06;6;12;2018
35521;INN35522;1;0;0;1;Meal Plan 1;1;Room_Type 1;1;Corporate;1;1;3;67.0;1;0;2018-03-09;9;3;2018
35522;INN35523;2;0;0;2;Meal Plan 1;0;Room_Type 1;245;Offline;0;0;0;75.0;0;1;2018-06-17;17;6;2018
35523;INN35524;1;0;2;4;Meal Plan 1;0;Room_Type 1;245;Offline;0;0;0;110.0;0;1;2018-07-06;6;7;2018
35524;INN35525;2;0;0;3;Not Selected;0;Room_Type 1;134;Online;0;0;0;94.5;0;1;2018-05-17;17;5;2018
35525;INN35526;2;2;0;1;Meal Plan 1;0;Room_Type 6;1;Online;0;0;0;230.0;1;0;2018-11-10;10;11;2018
35526;INN35527;2;0;0;1;Meal Plan 1;0;Room_Type 1;99;Corporate;0;0;0;80.0;0;0;2018-02-19;19;2;2018
35527;INN35528;2;0;1;0;Not Selected;0;Room_Type 1;52;Online;0;0;0;99.0;0;0;2018-08-28;28;8;2018
35528;INN35529;2;0;0;1;Meal Plan 1;0;Room_Type 4;108;Online;0;0;0;115.04;1;0;2018-09-22;22;9;2018
35529;INN35530;2;0;0;2;Meal Plan 1;0;Room_Type 1;2;Online;0;0;0;133.5;2;0;2017-09-03;3;9;2017
35530;INN35531;2;0;0;2;Meal Plan 2;0;Room_Type 1;292;Offline;0;0;0;115.0;0;1;2018-07-21;21;7;2018
35531;INN35532;2;0;1;2;Meal Plan 1;0;Room_Type 2;130;Online;0;0;0;102.58;1;0;2018-03-25;25;3;2018
35532;INN35533;1;0;0;1;Meal Plan 1;0;Room_Type 1;3;Corporate;1;0;3;66.0;1;0;2018-02-25;25;2;2018
35533;INN35534;2;0;1;2;Meal Plan 1;0;Room_Type 1;84;Online;0;0;0;89.25;2;0;2017-10-16;16;10;2017
35534;INN35535;2;0;0;3;Meal Plan 1;0;Room_Type 1;160;Offline;0;0;0;70.67;0;0;2017-12-30;30;12;2017
35535;INN35536;2;0;0;3;Meal Plan 1;0;Room_Type 1;69;Offline;0;0;0;75.0;1;0;2018-12-01;1;12;2018
35536;INN35537;2;2;0;1;Meal Plan 1;0;Room_Type 6;66;Online;0;0;0;207.9;1;0;2018-08-06;6;8;2018
35537;INN35538;2;0;2;5;Meal Plan 1;0;Room_Type 1;72;Offline;0;0;0;72.0;1;0;2018-11-19;19;11;2018
35538;INN35539;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;170.0;0;0;2018-09-29;29;9;2018
35539;INN35540;2;0;2;0;Meal Plan 2;0;Room_Type 1;275;Offline;0;0;0;110.0;0;1;2018-04-17;17;4;2018
35540;INN35541;2;0;0;1;Meal Plan 1;0;Room_Type 1;8;Online;0;0;0;85.0;0;0;2018-02-16;16;2;2018
35541;INN35542;2;0;1;1;Not Selected;0;Room_Type 1;2;Online;0;0;0;104.0;1;0;2018-04-11;11;4;2018
35542;INN35543;2;0;2;1;Meal Plan 1;0;Room_Type 1;92;Offline;0;0;0;100.0;0;1;2018-03-26;26;3;2018
35543;INN35544;2;0;2;1;Meal Plan 2;0;Room_Type 1;103;Offline;0;0;0;94.5;0;0;2017-07-18;18;7;2017
35544;INN35545;2;0;1;2;Meal Plan 1;0;Room_Type 4;185;Online;0;0;0;103.5;0;0;2018-12-16;16;12;2018
35545;INN35546;2;0;2;1;Meal Plan 1;0;Room_Type 1;11;Online;0;0;0;87.0;1;0;2017-11-01;1;11;2017
35546;INN35547;2;0;1;2;Meal Plan 1;0;Room_Type 1;125;Offline;0;0;0;71.0;1;0;2018-04-18;18;4;2018
35547;INN35548;1;0;2;0;Meal Plan 1;0;Room_Type 1;95;Online;0;0;0;85.5;1;0;2018-10-30;30;10;2018
35548;INN35549;2;0;0;2;Meal Plan 1;0;Room_Type 1;247;Online;0;0;0;96.3;0;1;2018-08-11;11;8;2018
35549;INN35550;3;0;2;1;Meal Plan 1;0;Room_Type 4;23;Online;0;0;0;154.0;1;0;2018-12-03;3;12;2018
35550;INN35551;3;0;0;4;Meal Plan 1;0;Room_Type 4;174;Online;0;0;0;141.3;0;1;2018-10-04;4;10;2018
35551;INN35552;2;0;1;3;Meal Plan 1;0;Room_Type 1;74;Online;0;0;0;90.23;2;0;2018-10-31;31;10;2018
35552;INN35553;2;0;0;2;Meal Plan 1;0;Room_Type 1;83;Online;0;0;0;123.3;1;0;2018-07-05;5;7;2018
35553;INN35554;1;0;0;3;Meal Plan 1;0;Room_Type 1;13;Corporate;1;0;7;65.0;1;0;2018-06-14;14;6;2018
35554;INN35555;2;0;2;6;Meal Plan 1;0;Room_Type 4;6;Offline;0;0;0;57.75;0;0;2017-08-13;13;8;2017
35555;INN35556;2;0;2;5;Meal Plan 1;0;Room_Type 1;299;Online;0;0;0;100.3;0;1;2018-09-17;17;9;2018
35556;INN35557;1;0;1;2;Meal Plan 1;0;Room_Type 1;25;Online;0;0;0;129.0;2;0;2018-10-17;17;10;2018
35557;INN35558;2;0;1;0;Meal Plan 1;0;Room_Type 1;4;Online;0;0;0;12.0;0;0;2017-10-19;19;10;2017
35558;INN35559;2;0;2;0;Meal Plan 1;0;Room_Type 1;1;Online;0;0;0;124.0;0;0;2018-06-26;26;6;2018
35559;INN35560;1;0;0;1;Meal Plan 1;1;Room_Type 1;2;Online;0;0;0;100.0;1;0;2017-11-12;12;11;2017
35560;INN35561;2;0;0;1;Not Selected;0;Room_Type 1;1;Online;0;0;0;128.0;0;0;2018-08-17;17;8;2018
35561;INN35562;2;0;0;4;Meal Plan 1;0;Room_Type 1;22;Online;0;0;0;115.0;2;0;2017-10-06;6;10;2017
35562;INN35563;2;0;1;2;Meal Plan 1;0;Room_Type 1;256;Offline;0;0;0;76.67;0;0;2017-09-14;14;9;2017
35563;INN35564;3;0;0;3;Meal Plan 1;0;Room_Type 4;72;Online;0;0;0;151.2;1;1;2018-10-18;18;10;2018
35564;INN35565;1;0;1;0;Meal Plan 1;0;Room_Type 1;7;Online;0;0;0;95.0;0;0;2018-04-04;4;4;2018
35565;INN35566;2;0;3;5;Meal Plan 1;0;Room_Type 1;160;Online;0;0;0;71.6;0;1;2018-07-25;25;7;2018
35566;INN35567;2;0;0;3;Meal Plan 1;0;Room_Type 1;192;Online;0;0;0;94.5;1;1;2018-08-09;9;8;2018
35567;INN35568;2;0;1;1;Meal Plan 2;0;Room_Type 1;301;Offline;0;0;0;115.0;1;1;2018-07-30;30;7;2018
35568;INN35569;2;0;1;1;Meal Plan 1;0;Room_Type 1;138;Online;0;0;0;96.3;0;0;2018-08-29;29;8;2018
35569;INN35570;1;0;1;0;Meal Plan 1;0;Room_Type 1;76;Offline;0;0;0;120.0;0;1;2018-10-10;10;10;2018
35570;INN35571;1;0;2;2;Meal Plan 1;0;Room_Type 1;115;Offline;0;0;0;76.0;0;0;2018-02-27;27;2;2018
35571;INN35572;2;0;2;2;Meal Plan 1;0;Room_Type 1;18;Offline;0;0;0;80.75;0;0;2018-05-21;21;5;2018
35572;INN35573;2;0;2;2;Meal Plan 1;0;Room_Type 1;35;Online;0;0;0;97.4;1;0;2018-12-02;2;12;2018
35573;INN35574;2;0;1;2;Meal Plan 2;0;Room_Type 1;315;Offline;0;0;0;160.0;0;1;2018-09-30;30;9;2018
35574;INN35575;2;0;2;2;Not Selected;0;Room_Type 1;22;Online;0;0;0;111.25;1;1;2018-10-29;29;10;2018
35575;INN35576;3;0;1;3;Meal Plan 1;0;Room_Type 4;138;Online;0;0;0;135.45;1;1;2018-08-22;22;8;2018
35576;INN35577;2;2;0;1;Meal Plan 1;0;Room_Type 6;142;Online;0;0;0;168.3;2;1;2018-08-27;27;8;2018
35577;INN35578;1;0;2;6;Meal Plan 1;0;Room_Type 1;51;Online;0;0;0;69.12;1;0;2017-09-30;30;9;2017
35578;INN35579;2;0;1;2;Meal Plan 1;0;Room_Type 1;88;Offline;0;0;0;80.75;0;0;2018-05-02;2;5;2018
35579;INN35580;2;0;1;0;Meal Plan 1;0;Room_Type 1;3;Online;0;0;0;131.0;0;0;2018-07-24;24;7;2018
35580;INN35581;2;0;0;4;Not Selected;0;Room_Type 1;5;Online;0;0;0;66.3;2;0;2018-12-14;14;12;2018
35581;INN35582;2;1;0;2;Meal Plan 1;0;Room_Type 1;112;Online;0;0;0;121.5;2;0;2018-07-15;15;7;2018
35582;INN35583;3;0;0;3;Meal Plan 1;0;Room_Type 4;34;Online;0;0;0;176.4;2;0;2018-10-06;6;10;2018
35583;INN35584;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;Offline;0;0;0;105.0;0;0;2018-10-13;13;10;2018
35584;INN35585;2;0;1;3;Meal Plan 1;1;Room_Type 1;350;Online;0;0;0;91.95;2;1;2018-12-26;26;12;2018
35585;INN35586;2;0;0;2;Meal Plan 1;0;Room_Type 1;118;Offline;0;0;0;80.75;0;0;2018-05-26;26;5;2018
35586;INN35587;2;0;2;1;Not Selected;0;Room_Type 1;53;Online;0;0;0;107.1;1;0;2018-07-03;3;7;2018
35587;INN35588;2;0;1;2;Meal Plan 1;0;Room_Type 1;20;Offline;0;0;0;160.0;0;1;2017-09-25;25;9;2017
35588;INN35589;1;0;0;2;Meal Plan 1;0;Room_Type 1;192;Offline;0;0;0;95.0;0;0;2018-06-24;24;6;2018
35589;INN35590;2;0;2;1;Not Selected;0;Room_Type 1;1;Offline;0;0;0;75.0;0;0;2018-08-28;28;8;2018
35590;INN35591;2;0;2;0;Meal Plan 1;0;Room_Type 2;243;Online;0;0;0;95.58;1;0;2018-06-19;19;6;2018
35591;INN35592;2;0;0;2;Meal Plan 1;0;Room_Type 1;28;Online;0;0;0;105.0;1;1;2017-09-30;30;9;2017
35592;INN35593;1;0;0;1;Meal Plan 1;0;Room_Type 1;7;Corporate;0;0;0;79.0;0;0;2018-03-15;15;3;2018
35593;INN35594;2;0;0;1;Not Selected;0;Room_Type 1;8;Online;0;0;0;120.0;2;0;2018-11-02;2;11;2018
35594;INN35595;2;0;1;2;Meal Plan 2;0;Room_Type 1;418;Offline;0;0;0;107.0;0;1;2018-09-26;26;9;2018
35595;INN35596;1;0;1;3;Meal Plan 1;0;Room_Type 1;85;Offline;0;0;0;75.0;0;0;2018-10-06;6;10;2018
35596;INN35597;2;0;0;1;Not Selected;0;Room_Type 1;0;Online;0;0;0;81.55;0;0;2018-06-17;17;6;2018
35597;INN35598;2;0;2;2;Meal Plan 1;0;Room_Type 1;27;Offline;0;0;0;87.0;0;0;2018-03-06;6;3;2018
35598;INN35599;2;0;0;1;Meal Plan 1;0;Room_Type 5;0;Corporate;1;0;3;159.0;0;0;2018-05-24;24;5;2018
35599;INN35600;2;0;1;2;Meal Plan 1;0;Room_Type 1;199;Online;0;0;0;65.45;1;0;2018-03-18;18;3;2018
35600;INN35601;2;0;0;2;Meal Plan 1;0;Room_Type 2;34;Online;0;0;0;71.55;1;0;2018-01-06;6;1;2018
35601;INN35602;2;0;1;2;Meal Plan 1;0;Room_Type 1;11;Online;0;0;0;89.0;1;0;2018-01-29;29;1;2018
35602;INN35603;2;0;2;1;Meal Plan 1;0;Room_Type 1;36;Online;0;0;0;100.95;1;0;2018-10-09;9;10;2018
35603;INN35604;2;0;2;5;Meal Plan 1;0;Room_Type 1;166;Online;0;0;0;105.28;1;1;2018-05-19;19;5;2018
35604;INN35605;2;0;0;3;Meal Plan 1;0;Room_Type 1;279;Offline;0;0;0;110.0;0;1;2018-10-12;12;10;2018
35605;INN35606;2;0;0;4;Meal Plan 1;0;Room_Type 1;256;Online;0;0;0;90.95;0;1;2018-08-31;31;8;2018
35606;INN35607;2;0;1;1;Meal Plan 1;0;Room_Type 1;48;Online;0;0;0;57.28;1;0;2018-02-20;20;2;2018
35607;INN35608;2;2;0;1;Meal Plan 1;0;Room_Type 6;9;Offline;0;0;0;174.25;0;0;2017-10-22;22;10;2017
35608;INN35609;2;0;1;2;Meal Plan 1;0;Room_Type 1;135;Offline;0;0;0;90.0;0;0;2017-09-14;14;9;2017
35609;INN35610;2;0;1;4;Meal Plan 1;0;Room_Type 1;148;Offline;0;0;0;67.0;0;0;2017-12-30;30;12;2017
35610;INN35611;2;0;2;3;Not Selected;0;Room_Type 1;3;Online;0;0;0;121.0;0;0;2018-05-12;12;5;2018
35611;INN35612;2;0;2;1;Meal Plan 2;0;Room_Type 1;96;Offline;0;0;0;94.5;0;1;2017-07-11;11;7;2017
35612;INN35613;1;0;0;2;Meal Plan 1;0;Room_Type 1;64;Corporate;0;0;0;130.0;0;0;2018-05-17;17;5;2018
35613;INN35614;2;2;0;3;Meal Plan 1;0;Room_Type 6;62;Online;0;0;0;207.9;2;0;2018-09-15;15;9;2018
35614;INN35615;2;0;1;4;Meal Plan 1;0;Room_Type 2;36;Online;0;0;0;81.62;1;0;2017-10-21;21;10;2017
35615;INN35616;2;1;0;1;Not Selected;0;Room_Type 1;0;Online;0;0;0;97.0;0;0;2017-08-25;25;8;2017
35616;INN35617;2;0;0;1;Meal Plan 1;0;Room_Type 1;13;Online;0;0;0;152.0;2;0;2017-09-17;17;9;2017
35617;INN35618;2;0;0;1;Not Selected;0;Room_Type 1;119;Online;0;0;0;85.5;0;1;2018-06-28;28;6;2018
35618;INN35619;1;0;0;3;Meal Plan 1;0;Room_Type 1;151;Offline;0;0;0;80.0;0;0;2018-01-19;19;1;2018
35619;INN35620;2;0;0;1;Meal Plan 1;0;Room_Type 1;105;Offline;0;0;0;75.0;0;1;2018-04-06;6;4;2018
35620;INN35621;2;0;1;2;Meal Plan 1;0;Room_Type 4;83;Online;0;0;0;105.3;1;0;2018-03-25;25;3;2018
35621;INN35622;2;0;1;2;Meal Plan 1;0;Room_Type 1;1;Offline;0;0;0;75.0;1;0;2018-06-17;17;6;2018
35622;INN35623;2;0;2;2;Meal Plan 1;0;Room_Type 1;243;Online;0;0;0;89.2;0;1;2017-09-20;20;9;2017
35623;INN35624;2;0;1;3;Meal Plan 1;0;Room_Type 1;322;Offline;0;0;0;80.0;0;1;2018-05-19;19;5;2018
35624;INN35625;1;0;0;3;Meal Plan 1;0;Room_Type 1;40;Online;0;0;0;94.5;0;0;2018-06-21;21;6;2018
35625;INN35626;2;0;1;0;Meal Plan 1;0;Room_Type 1;3;Offline;0;0;0;94.0;0;0;2018-01-03;3;1;2018
35626;INN35627;2;0;0;2;Meal Plan 1;0;Room_Type 1;308;Offline;0;0;0;52.0;0;1;2018-11-25;25;11;2018
35627;INN35628;2;0;0;4;Not Selected;0;Room_Type 1;16;Online;0;0;0;83.5;0;1;2018-03-08;8;3;2018
35628;INN35629;1;0;2;1;Meal Plan 1;0;Room_Type 1;116;Offline;0;0;0;61.0;0;1;2018-02-28;28;2;2018
35629;INN35630;2;0;0;2;Not Selected;0;Room_Type 1;1;Online;0;0;0;128.0;1;0;2018-05-31;31;5;2018
35630;INN35631;2;0;3;7;Meal Plan 1;0;Room_Type 4;351;Online;0;0;0;85.85;3;0;2018-12-23;23;12;2018
35631;INN35632;2;0;1;3;Meal Plan 1;0;Room_Type 1;115;Offline;0;0;0;58.0;0;0;2018-03-28;28;3;2018
35632;INN35633;2;0;1;1;Meal Plan 1;1;Room_Type 1;4;Online;0;0;0;96.0;0;0;2017-12-21;21;12;2017
35633;INN35634;2;0;1;2;Meal Plan 1;0;Room_Type 1;29;Online;0;0;0;88.76;1;0;2018-11-11;11;11;2018
35634;INN35635;3;0;2;3;Meal Plan 1;0;Room_Type 6;127;Online;0;0;0;146.92;1;0;2018-10-02;2;10;2018
35635;INN35636;1;0;1;2;Meal Plan 1;0;Room_Type 1;41;Online;0;0;0;169.2;0;0;2018-11-07;7;11;2018
35636;INN35637;3;0;1;1;Meal Plan 1;0;Room_Type 1;141;Online;0;0;0;137.7;1;0;2018-07-16;16;7;2018
35637;INN35638;2;0;0;2;Meal Plan 2;0;Room_Type 1;265;Offline;0;0;0;115.0;1;1;2018-06-24;24;6;2018
35638;INN35639;1;0;0;1;Meal Plan 1;0;Room_Type 1;2;Corporate;0;0;0;65.0;0;0;2018-10-27;27;10;2018
35639;INN35640;2;0;0;1;Not Selected;0;Room_Type 1;0;Online;0;0;0;89.0;1;0;2017-08-08;8;8;2017
35640;INN35641;3;0;2;4;Meal Plan 2;0;Room_Type 4;152;Offline;0;0;0;136.68;0;1;2017-09-16;16;9;2017
35641;INN35642;2;0;2;1;Meal Plan 2;0;Room_Type 1;124;Offline;0;0;0;94.5;0;1;2017-08-08;8;8;2017
35642;INN35643;2;0;0;4;Meal Plan 1;0;Room_Type 1;8;Online;0;0;0;77.6;0;0;2017-12-16;16;12;2017
35643;INN35644;2;0;0;2;Meal Plan 2;0;Room_Type 1;256;Offline;0;0;0;115.0;1;1;2018-06-15;15;6;2018
35644;INN35645;2;0;1;3;Meal Plan 1;0;Room_Type 1;1;Online;0;0;0;89.0;0;0;2017-08-10;10;8;2017
35645;INN35646;2;0;0;1;Meal Plan 1;0;Room_Type 1;9;Online;0;0;0;131.0;2;0;2018-05-31;31;5;2018
35646;INN35647;2;1;1;2;Meal Plan 1;0;Room_Type 1;4;Online;0;0;0;128.0;1;0;2018-03-21;21;3;2018
35647;INN35648;2;0;0;2;Meal Plan 2;0;Room_Type 1;102;Offline;0;0;0;109.0;0;0;2017-10-16;16;10;2017
35648;INN35649;2;0;0;2;Meal Plan 1;0;Room_Type 1;14;Online;0;0;0;149.0;2;0;2018-10-26;26;10;2018
35649;INN35650;2;0;0;2;Meal Plan 1;0;Room_Type 1;315;Offline;0;0;0;52.0;0;0;2018-12-02;2;12;2018
35650;INN35651;2;0;1;4;Meal Plan 1;0;Room_Type 1;57;Online;0;0;0;119.85;1;0;2018-05-11;11;5;2018
35651;INN35652;1;0;0;3;Meal Plan 1;0;Room_Type 5;172;Corporate;0;0;0;106.0;0;1;2018-08-16;16;8;2018
35652;INN35653;3;0;1;1;Meal Plan 1;0;Room_Type 4;8;Online;0;0;0;161.0;0;0;2018-04-11;11;4;2018
35653;INN35654;1;0;1;0;Not Selected;0;Room_Type 1;9;Online;0;0;0;90.0;1;0;2018-03-07;7;3;2018
35654;INN35655;1;0;0;1;Not Selected;0;Room_Type 1;1;Online;0;0;0;175.0;1;0;2018-09-22;22;9;2018
35655;INN35656;1;0;1;2;Meal Plan 1;0;Room_Type 1;118;Offline;0;0;0;110.0;0;0;2018-06-06;6;6;2018
35656;INN35657;2;0;0;1;Meal Plan 1;0;Room_Type 1;443;Offline;0;0;0;65.0;0;1;2018-04-29;29;4;2018
35657;INN35658;2;0;0;3;Meal Plan 1;0;Room_Type 1;304;Offline;0;0;0;89.0;0;1;2018-11-03;3;11;2018
35658;INN35659;1;0;0;3;Meal Plan 1;0;Room_Type 1;0;Corporate;1;0;3;65.0;1;0;2018-05-17;17;5;2018
35659;INN35660;2;0;0;3;Meal Plan 1;0;Room_Type 1;304;Offline;0;0;0;89.0;0;1;2018-11-03;3;11;2018
